 463,1,75,11,64,128
 464,1,74,2,66,132
 465,1,74,2,66,132
 466,0,144,-33,89,177
 472,0,146,-32,86,172
 473,0,145,-33,88,176
 474,0,147,-33,87,173
 478,0,145,-33,88,176
 481,0,145,-33,88,176
 482,0,146,-32,86,172
 484,0,150,-33,89,177
 491,0,146,-32,86,172
 494,0,145,-33,88,176
 495,0,145,-33,88,176
 496,0,146,-32,86,172
 497,0,146,-32,86,172
 499,0,144,-33,89,177
 500,0,144,-33,89,177
 502,0,145,-33,88,176
 504,0,146,-32,86,172
 505,0,146,-32,86,172
 510,0,146,-33,87,174
 511,0,145,-33,88,176
 516,0,146,-32,86,172
 521,0,144,-33,89,177
 527,0,145,-33,88,176
 529,0,145,-33,88,176
 530,0,145,-33,88,176
 531,0,145,-33,88,176
 536,0,147,-33,87,173
 537,0,145,-33,88,175
 539,0,144,-33,89,177
 540,0,144,-33,89,177
 542,0,147,-33,87,173
 543,0,147,-33,87,173
 544,0,146,-32,86,172
 545,0,146,-32,86,172
 546,0,145,-33,88,176
 547,0,144,-33,89,177
 548,0,146,-32,86,172
 552,0,145,-33,88,176
 556,0,148,-32,85,170
 557,0,145,-33,88,176
 558,0,145,-33,88,176
 562,0,148,-32,85,170
 563,0,145,-33,88,176
 566,0,145,-33,88,176
 578,0,145,-33,88,176
 587,0,142,-33,88,176
 588,0,145,-33,88,176
 589,0,144,-33,89,177
 590,0,144,-33,89,177
 614,3,-34,62,67,134
 615,3,-34,62,67,134
 617,4,95,3,65,130
 618,0,149,-31,83,166
 621,0,148,-32,85,170
 622,0,145,-33,88,176
 623,0,146,-32,86,172
 638,0,146,-32,86,172
 638,1,92,3,67,134
 638,4,92,3,67,134
 646,1,95,3,65,130
 646,4,95,3,65,130
 652,1,95,3,65,130
 652,4,95,3,65,130
 660,0,147,-32,85,169
 662,1,95,3,65,130
 662,4,95,3,65,130
 666,0,146,-32,86,172
 667,0,146,-32,86,172
 667,5,26,125,89,177
 668,0,146,-32,86,172
 670,0,146,-32,86,172
 672,0,145,-33,88,176
 677,0,147,-33,87,173
 679,0,146,-34,90,180
 680,0,146,-34,90,180
 681,0,146,-32,86,172
 682,0,146,-32,86,172
 684,0,145,-33,88,176
 685,0,146,-32,86,172
 687,0,144,-33,89,177
 687,6,54,-14,83,166
 691,0,146,-32,86,172
 692,1,76,-7,79,158
 692,4,76,-7,79,158
 692,6,76,-7,79,158
 693,0,147,-33,87,173
 696,0,146,-34,90,180
 697,0,144,-33,89,177
 697,1,86,-8,79,158
 697,4,86,-8,79,158
 697,6,86,-8,79,158
 698,1,87,-11,81,161
 698,4,87,-11,81,161
 698,6,87,-11,81,161
 699,0,146,-34,90,180
 699,1,87,-12,82,163
 699,4,87,-12,82,163
 699,6,87,-12,82,163
 700,0,146,-34,90,180
 700,1,87,-12,82,163
 700,4,87,-12,82,163
 700,6,87,-12,82,163
 701,1,88,-14,84,168
 701,4,88,-14,84,168
 701,6,88,-14,84,168
 702,0,144,-33,89,177
 702,1,93,-14,85,169
 702,4,93,-14,85,169
 702,6,93,-14,85,169
 703,1,95,-17,87,174
 703,4,95,-17,87,174
 703,6,95,-17,87,174
 704,1,94,-20,86,173
 704,4,94,-20,86,173
 704,6,94,-20,86,173
 705,1,94,-20,86,173
 705,4,94,-20,86,173
 705,6,94,-20,86,173
 706,0,147,-33,87,173
 706,1,100,-13,83,165
 706,4,100,-13,83,165
 706,6,100,-13,83,165
 707,1,99,-9,87,174
 707,4,99,-9,87,174
 707,6,99,-9,87,174
 708,1,110,-5,77,154
 708,4,110,-5,77,154
 708,6,110,-5,77,154
 709,1,103,-15,88,176
 709,4,103,-15,88,176
 709,6,103,-15,88,176
 710,1,103,-15,88,176
 710,4,103,-15,88,176
 710,6,103,-15,88,176
 711,1,108,-8,84,168
 711,4,108,-8,84,168
 711,6,108,-8,84,168
 712,1,110,-10,84,169
 712,4,110,-10,84,169
 712,6,110,-10,84,169
 713,1,114,-5,81,161
 713,4,114,-5,81,161
 713,6,114,-5,81,161
 719,7,93,-3,66,132
 720,7,93,-3,66,132
 721,7,92,-4,67,134
 721,8,133,-37,98,197
 722,0,133,-36,97,194
 722,7,92,-3,67,134
 722,8,133,-36,97,194
 723,0,135,-36,98,196
 723,8,135,-36,98,196
 724,0,136,-37,99,199
 724,7,93,-3,66,132
 724,8,136,-37,99,199
 725,0,136,-37,99,199
 725,7,93,-3,66,132
 725,8,136,-37,99,199
 727,7,93,-3,66,132
 728,0,148,-36,96,192
 728,8,148,-36,96,192
 732,7,93,-3,66,132
 733,7,92,-6,67,134
 734,0,151,-35,93,186
 734,8,151,-35,93,186
 735,0,151,-35,93,186
 735,8,151,-35,93,186
 736,0,146,-34,91,180
 736,8,146,-34,91,180
 737,0,144,-33,89,177
 737,8,144,-33,89,177
 738,0,144,-33,89,177
 738,7,92,-4,67,134
 738,8,144,-33,89,177
 739,7,93,-6,66,133
 740,7,93,-6,66,133
 741,7,92,-6,67,134
 742,0,149,-31,83,166
 742,8,149,-31,83,166
 743,0,148,-32,85,170
 743,8,148,-32,85,170
 747,0,146,-32,86,172
 747,8,146,-32,86,172
 748,0,145,-33,88,176
 748,8,145,-33,88,176
 750,0,147,-33,87,173
 750,8,147,-33,87,173
 756,0,147,-33,87,173
 756,8,147,-33,87,173
 764,0,147,-33,87,173
 764,8,147,-33,87,173
 765,0,147,-33,87,173
 765,8,147,-33,87,173
 767,0,146,-32,86,172
 767,8,146,-32,86,172
 774,0,149,-31,83,166
 774,8,149,-31,83,166
 775,0,149,-31,83,166
 775,8,149,-31,83,166
 777,0,146,-32,86,172
 777,8,146,-32,86,172
 778,0,146,-32,86,172
 778,8,146,-32,86,172
 779,0,150,-32,86,172
 779,8,150,-32,86,172
 780,0,150,-32,86,172
 780,8,150,-32,86,172
 781,0,146,-32,86,172
 781,8,146,-32,86,172
 783,0,147,-32,85,169
 783,8,147,-32,85,169
 786,0,148,-32,85,170
 786,8,148,-32,85,170
 788,0,146,-33,87,174
 788,8,146,-33,87,174
 811,0,146,-32,86,172
 811,8,146,-32,86,172
 819,0,145,-33,88,176
 819,8,145,-33,88,176
 823,0,145,-33,88,176
 823,8,145,-33,88,176
 825,0,147,-33,87,173
 825,8,147,-33,87,173
 835,0,147,-33,87,173
 835,8,147,-33,87,173
 836,0,147,-33,87,173
 836,8,147,-33,87,173
 839,0,144,-33,89,177
 839,8,144,-33,89,177
 840,0,144,-33,89,177
 840,8,144,-33,89,177
 842,0,146,-34,90,180
 842,8,146,-34,90,180
 843,0,144,-33,89,177
 843,8,144,-33,89,177
 846,0,146,-33,87,174
 846,8,146,-33,87,174
 848,0,145,-33,88,176
 848,8,145,-33,88,176
 857,0,146,-32,86,172
 857,8,146,-32,86,172
 858,0,146,-34,90,180
 858,8,146,-34,90,180
 859,0,148,-32,85,170
 859,8,148,-32,85,170
 865,0,144,-33,89,177
 865,8,144,-33,89,177
 866,0,144,-33,89,177
 866,8,144,-33,89,177
 868,0,146,-33,87,174
 868,8,146,-33,87,174
 873,0,146,-33,87,174
 873,8,146,-33,87,174
 878,0,146,-32,86,172
 878,8,146,-32,86,172
 880,0,146,-34,90,180
 880,8,146,-34,90,180
 881,0,146,-34,90,180
 881,8,146,-34,90,180
 882,0,144,-33,89,177
 882,8,144,-33,89,177
 890,0,146,-32,86,172
 890,8,146,-32,86,172
 891,0,146,-32,86,172
 891,8,146,-32,86,172
 897,0,146,-34,90,180
 897,8,146,-34,90,180
 900,0,150,-32,86,172
 900,8,150,-32,86,172
 909,0,145,-33,88,176
 909,8,145,-33,88,176
 911,0,146,-32,86,172
 911,8,146,-32,86,172
 912,0,147,-32,85,169
 912,8,147,-32,85,169
 916,0,144,-33,89,177
 916,8,144,-33,89,177
 917,0,144,-33,89,177
 917,8,144,-33,89,177
 918,0,145,-33,88,176
 918,8,145,-33,88,176
 922,0,144,-33,89,177
 922,8,144,-33,89,177
 923,0,144,-33,89,177
 923,8,144,-33,89,177
 924,0,146,-32,86,172
 924,8,146,-32,86,172
 925,0,145,-33,88,176
 925,8,145,-33,88,176
 929,0,145,-33,88,176
 929,8,145,-33,88,176
 930,0,145,-33,88,176
 930,8,145,-33,88,176
 932,0,144,-33,89,177
 932,8,144,-33,89,177
 933,0,144,-33,89,177
 933,8,144,-33,89,177
 934,0,145,-33,88,176
 934,8,145,-33,88,176
 935,0,145,-33,88,176
 935,8,145,-33,88,176
 940,0,145,-33,88,176
 940,8,145,-33,88,176
 942,0,144,-33,89,177
 942,8,144,-33,89,177
 943,0,145,-33,88,176
 943,8,145,-33,88,176
 947,0,147,-33,87,173
 947,8,147,-33,87,173
 948,0,146,-34,90,180
 948,8,146,-34,90,180
 949,0,144,-33,89,177
 949,8,144,-33,89,177
 950,0,144,-33,89,177
 950,8,144,-33,89,177
 951,0,146,-32,86,172
 951,8,146,-32,86,172
 952,0,146,-34,90,180
 952,8,146,-34,90,180
 953,0,145,-33,88,176
 953,8,145,-33,88,176
 954,0,145,-33,88,176
 954,8,145,-33,88,176
 955,0,144,-33,89,177
 955,8,144,-33,89,177
 957,0,145,-33,88,176
 957,8,145,-33,88,176
 958,0,145,-33,88,176
 958,8,145,-33,88,176
 959,0,145,-33,88,176
 959,8,145,-33,88,176
 960,0,145,-33,88,176
 960,8,145,-33,88,176
 961,0,144,-33,89,177
 961,8,144,-33,89,177
 965,0,145,-33,88,176
 965,8,145,-33,88,176
 967,0,144,-33,89,177
 967,8,144,-33,89,177
 970,0,144,-33,89,177
 970,8,144,-33,89,177
 971,0,147,-33,87,173
 971,8,147,-33,87,173
 972,0,146,-32,86,172
 972,8,146,-32,86,172
 973,0,145,-33,88,176
 973,8,145,-33,88,176
 974,0,146,-32,86,172
 974,8,146,-32,86,172
 976,0,145,-33,88,176
 976,8,145,-33,88,176
 977,0,145,-33,88,176
 977,8,145,-33,88,176
 978,0,144,-33,89,177
 978,8,144,-33,89,177
 979,0,145,-33,88,176
 979,8,145,-33,88,176
 980,0,144,-33,89,177
 980,8,144,-33,89,177
 982,0,147,-33,87,173
 982,5,26,125,89,177
 982,8,147,-33,87,173
 986,0,145,-33,88,176
 986,8,145,-33,88,176
 988,0,144,-33,89,177
 988,8,144,-33,89,177
 991,0,144,-33,89,177
 991,8,144,-33,89,177
 993,0,144,-33,89,177
 993,8,144,-33,89,177
 995,0,144,-33,89,177
 995,8,144,-33,89,177
 997,0,144,-32,86,172
 997,8,144,-32,86,172
 999,0,145,-33,88,176
 999,8,145,-33,88,176
 1000,0,144,-33,89,177
 1000,8,144,-33,89,177
 1001,0,144,-33,89,177
 1001,8,144,-33,89,177
 1002,0,144,-33,88,175
 1002,8,144,-33,88,175
 1006,0,144,-33,89,177
 1006,8,144,-33,89,177
 1007,0,144,-33,89,177
 1007,8,144,-33,89,177
 1008,0,144,-33,89,177
 1008,8,144,-33,89,177
 1009,0,146,-32,86,172
 1009,8,146,-32,86,172
 1011,0,145,-33,88,176
 1011,8,145,-33,88,176
 1016,0,144,-33,89,177
 1016,8,144,-33,89,177
 1020,0,147,-33,87,173
 1020,8,147,-33,87,173
 1021,0,144,-33,89,177
 1021,8,144,-33,89,177
 1023,0,145,-33,88,175
 1023,8,145,-33,88,175
 1025,0,146,-32,86,172
 1025,8,146,-32,86,172
 1026,0,145,-33,88,176
 1026,8,145,-33,88,176
 1030,0,148,-32,85,170
 1030,8,148,-32,85,170
 1031,0,146,-32,86,172
 1031,8,146,-32,86,172
 1035,0,144,-33,89,177
 1035,8,144,-33,89,177
 1038,0,146,-32,86,172
 1038,8,146,-32,86,172
 1041,0,146,-32,86,172
 1041,8,146,-32,86,172
 1042,0,145,-33,88,176
 1042,8,145,-33,88,176
 1043,0,145,-33,88,176
 1043,8,145,-33,88,176
 1046,0,146,-32,86,172
 1046,8,146,-32,86,172
 1047,0,145,-33,88,176
 1047,8,145,-33,88,176
 1052,0,144,-33,89,177
 1052,8,144,-33,89,177
 1053,0,144,-33,89,177
 1053,8,144,-33,89,177
 1056,0,144,-33,89,177
 1056,8,144,-33,89,177
 1057,0,146,-32,87,173
 1057,8,146,-32,87,173
 1065,0,144,-33,89,177
 1065,8,144,-33,89,177
 1066,0,145,-33,88,176
 1066,8,145,-33,88,176
 1067,0,145,-33,88,176
 1067,8,145,-33,88,176
 1068,0,144,-33,89,177
 1068,8,144,-33,89,177
 1072,0,144,-33,89,177
 1072,8,144,-33,89,177
 1073,0,144,-33,89,177
 1073,8,144,-33,89,177
 1076,0,146,-34,90,180
 1076,8,146,-34,90,180
 1077,0,145,-33,88,176
 1077,8,145,-33,88,176
 1081,0,144,-33,89,177
 1081,8,144,-33,89,177
 1082,0,144,-33,89,177
 1082,8,144,-33,89,177
 1084,0,144,-30,86,172
 1084,8,144,-30,86,172
 1087,0,145,-33,88,176
 1087,8,145,-33,88,176
 1092,0,146,-32,86,172
 1092,8,146,-32,86,172
 1094,0,146,-32,86,172
 1094,8,146,-32,86,172
 1097,0,146,-34,90,180
 1097,8,146,-34,90,180
 1099,0,146,-32,86,172
 1099,8,146,-32,86,172
 1101,0,142,-33,88,176
 1101,8,142,-33,88,176
 1104,0,146,-32,86,172
 1104,8,146,-32,86,172
 1105,0,146,-32,86,172
 1105,8,146,-32,86,172
 1112,0,147,-33,87,173
 1112,8,147,-33,87,173
 1113,0,146,-32,86,172
 1113,8,146,-32,86,172
 1116,0,146,-34,90,180
 1116,8,146,-34,90,180
 1117,0,144,-33,89,177
 1117,8,144,-33,89,177
 1118,0,146,-34,90,180
 1118,8,146,-34,90,180
