 463,2,75,11,64,128
 464,2,74,2,66,132
 465,2,74,2,66,132
 466,6,144,-33,89,177
 472,6,146,-32,86,172
 473,6,145,-33,88,176
 474,6,147,-33,87,173
 478,6,145,-33,88,176
 481,6,145,-33,88,176
 482,6,146,-32,86,172
 484,6,150,-33,89,177
 491,6,146,-32,86,172
 494,6,145,-33,88,176
 495,6,145,-33,88,176
 496,6,146,-32,86,172
 497,6,146,-32,86,172
 499,6,144,-33,89,177
 500,6,144,-33,89,177
 502,6,145,-33,88,176
 504,6,146,-32,86,172
 505,6,146,-32,86,172
 510,6,146,-33,87,174
 511,6,145,-33,88,176
 516,6,146,-32,86,172
 521,6,144,-33,89,177
 527,6,145,-33,88,176
 529,6,145,-33,88,176
 530,6,145,-33,88,176
 531,6,145,-33,88,176
 536,6,147,-33,87,173
 537,6,145,-33,88,175
 539,6,144,-33,89,177
 540,6,144,-33,89,177
 542,6,147,-33,87,173
 543,6,147,-33,87,173
 544,6,146,-32,86,172
 545,6,146,-32,86,172
 546,6,145,-33,88,176
 547,6,144,-33,89,177
 548,6,146,-32,86,172
 552,6,145,-33,88,176
 556,6,148,-32,85,170
 557,6,145,-33,88,176
 558,6,145,-33,88,176
 562,6,148,-32,85,170
 563,6,145,-33,88,176
 566,6,145,-33,88,176
 578,6,145,-33,88,176
 587,6,142,-33,88,176
 588,6,145,-33,88,176
 589,6,144,-33,89,177
 590,6,144,-33,89,177
 614,7,-34,62,67,134
 615,7,-34,62,67,134
 617,8,95,3,65,130
 618,9,149,-31,83,166
 621,9,148,-32,85,170
 622,9,145,-33,88,176
 623,9,146,-32,86,172
 638,8,92,3,67,134
 638,9,146,-32,86,172
 646,8,95,3,65,130
 652,8,95,3,65,130
 660,9,147,-32,85,169
 662,8,95,3,65,130
 666,9,146,-32,86,172
 667,9,146,-32,86,172
 667,10,26,125,89,177
 668,9,146,-32,86,172
 670,9,146,-32,86,172
 672,9,145,-33,88,176
 677,9,147,-33,87,173
 679,9,146,-34,90,180
 680,9,146,-34,90,180
 681,9,146,-32,86,172
 682,9,146,-32,86,172
 684,9,145,-33,88,176
 685,9,146,-32,86,172
 687,9,144,-33,89,177
 687,11,54,-14,83,166
 691,9,146,-32,86,172
 692,11,76,-7,79,158
 693,9,147,-33,87,173
 696,9,146,-34,90,180
 697,9,144,-33,89,177
 697,11,86,-8,79,158
 698,11,87,-11,81,161
 699,9,146,-34,90,180
 699,11,87,-12,82,163
 700,9,146,-34,90,180
 700,11,87,-12,82,163
 701,11,88,-14,84,168
 702,9,144,-33,89,177
 702,11,93,-14,85,169
 703,11,95,-17,87,174
 704,11,94,-20,86,173
 705,11,94,-20,86,173
 706,9,147,-33,87,173
 706,11,100,-13,83,165
 707,11,99,-9,87,174
 708,11,110,-5,77,154
 709,11,103,-15,88,176
 710,11,103,-15,88,176
 711,11,108,-8,84,168
 712,11,110,-10,84,169
 713,11,114,-5,81,161
 719,12,93,-3,66,132
 720,12,93,-3,66,132
 721,12,92,-4,67,134
 721,13,133,-37,98,197
 722,9,133,-36,97,194
 722,12,92,-3,67,134
 723,9,135,-36,98,196
 724,9,136,-37,99,199
 724,12,93,-3,66,132
 725,9,136,-37,99,199
 725,12,93,-3,66,132
 727,12,93,-3,66,132
 728,9,148,-36,96,192
 732,12,93,-3,66,132
 733,12,92,-6,67,134
 734,9,151,-35,93,186
 735,9,151,-35,93,186
 736,9,146,-34,91,180
 737,9,144,-33,89,177
 738,9,144,-33,89,177
 738,12,92,-4,67,134
 739,12,93,-6,66,133
 740,12,93,-6,66,133
 741,12,92,-6,67,134
 742,9,149,-31,83,166
 743,9,148,-32,85,170
 747,9,146,-32,86,172
 748,9,145,-33,88,176
 750,9,147,-33,87,173
 756,9,147,-33,87,173
 764,9,147,-33,87,173
 765,9,147,-33,87,173
 767,9,146,-32,86,172
 774,9,149,-31,83,166
 775,9,149,-31,83,166
 777,9,146,-32,86,172
 778,9,146,-32,86,172
 779,9,150,-32,86,172
 780,9,150,-32,86,172
 781,9,146,-32,86,172
 783,9,147,-32,85,169
 786,9,148,-32,85,170
 788,9,146,-33,87,174
 811,9,146,-32,86,172
 819,9,145,-33,88,176
 823,9,145,-33,88,176
 825,9,147,-33,87,173
 835,9,147,-33,87,173
 836,9,147,-33,87,173
 839,9,144,-33,89,177
 840,9,144,-33,89,177
 842,9,146,-34,90,180
 843,9,144,-33,89,177
 846,9,146,-33,87,174
 848,9,145,-33,88,176
 857,9,146,-32,86,172
 858,9,146,-34,90,180
 859,9,148,-32,85,170
 865,9,144,-33,89,177
 866,9,144,-33,89,177
 868,9,146,-33,87,174
 873,9,146,-33,87,174
 878,9,146,-32,86,172
 880,9,146,-34,90,180
 881,9,146,-34,90,180
 882,9,144,-33,89,177
 890,9,146,-32,86,172
 891,9,146,-32,86,172
 897,9,146,-34,90,180
 900,9,150,-32,86,172
 909,9,145,-33,88,176
 911,9,146,-32,86,172
 912,9,147,-32,85,169
 916,9,144,-33,89,177
 917,9,144,-33,89,177
 918,9,145,-33,88,176
 922,9,144,-33,89,177
 923,9,144,-33,89,177
 924,9,146,-32,86,172
 925,9,145,-33,88,176
 929,9,145,-33,88,176
 930,9,145,-33,88,176
 932,9,144,-33,89,177
 933,9,144,-33,89,177
 934,9,145,-33,88,176
 935,9,145,-33,88,176
 940,9,145,-33,88,176
 942,9,144,-33,89,177
 943,9,145,-33,88,176
 947,9,147,-33,87,173
 948,9,146,-34,90,180
 949,9,144,-33,89,177
 950,9,144,-33,89,177
 951,9,146,-32,86,172
 952,9,146,-34,90,180
 953,9,145,-33,88,176
 954,9,145,-33,88,176
 955,9,144,-33,89,177
 957,9,145,-33,88,176
 958,9,145,-33,88,176
 959,9,145,-33,88,176
 960,9,145,-33,88,176
 961,9,144,-33,89,177
 965,9,145,-33,88,176
 967,9,144,-33,89,177
 970,9,144,-33,89,177
 971,9,147,-33,87,173
 972,9,146,-32,86,172
 973,9,145,-33,88,176
 974,9,146,-32,86,172
 976,9,145,-33,88,176
 977,9,145,-33,88,176
 978,9,144,-33,89,177
 979,9,145,-33,88,176
 980,9,144,-33,89,177
 982,9,147,-33,87,173
 982,14,26,125,89,177
 986,9,145,-33,88,176
 988,9,144,-33,89,177
 991,9,144,-33,89,177
 993,9,144,-33,89,177
 995,9,144,-33,89,177
 997,9,144,-32,86,172
 999,9,145,-33,88,176
 1000,9,144,-33,89,177
 1001,9,144,-33,89,177
 1002,9,144,-33,88,175
 1006,9,144,-33,89,177
 1007,9,144,-33,89,177
 1008,9,144,-33,89,177
 1009,9,146,-32,86,172
 1011,9,145,-33,88,176
 1016,9,144,-33,89,177
 1020,9,147,-33,87,173
 1021,9,144,-33,89,177
 1023,9,145,-33,88,175
 1025,9,146,-32,86,172
 1026,9,145,-33,88,176
 1030,9,148,-32,85,170
 1031,9,146,-32,86,172
 1035,9,144,-33,89,177
 1038,9,146,-32,86,172
 1041,9,146,-32,86,172
 1042,9,145,-33,88,176
 1043,9,145,-33,88,176
 1046,9,146,-32,86,172
 1047,9,145,-33,88,176
 1052,9,144,-33,89,177
 1053,9,144,-33,89,177
 1056,9,144,-33,89,177
 1057,9,146,-32,87,173
 1065,9,144,-33,89,177
 1066,9,145,-33,88,176
 1067,9,145,-33,88,176
 1068,9,144,-33,89,177
 1072,9,144,-33,89,177
 1073,9,144,-33,89,177
 1076,9,146,-34,90,180
 1077,9,145,-33,88,176
 1081,9,144,-33,89,177
 1082,9,144,-33,89,177
 1084,9,144,-30,86,172
 1087,9,145,-33,88,176
 1092,9,146,-32,86,172
 1094,9,146,-32,86,172
 1097,9,146,-34,90,180
 1099,9,146,-32,86,172
 1101,9,142,-33,88,176
 1104,9,146,-32,86,172
 1105,9,146,-32,86,172
 1112,9,147,-33,87,173
 1113,9,146,-32,86,172
 1116,9,146,-34,90,180
 1117,9,144,-33,89,177
 1118,9,146,-34,90,180
